,Suburb,Type,Price,Method,SellerG,Date,Distance,Postcode,Regionname,Propertycount,Year,Month,Quarter,Year_Quarter
14186,Northcote,h,1955000,SP,McGrath,2017-08-12,5.3,3070.0,Northern Metropolitan,11364.0,2017,8,3,2017-Q3
14187,Northcote,h,2775000,S,McGrath,2017-08-12,5.3,3070.0,Northern Metropolitan,11364.0,2017,8,3,2017-Q3
14188,Northcote,u,673000,S,McGrath,2017-08-12,5.3,3070.0,Northern Metropolitan,11364.0,2017,8,3,2017-Q3
14189,Nunawading,h,1310000,S,Fletchers,2017-08-12,15.4,3131.0,Eastern Metropolitan,4973.0,2017,8,3,2017-Q3
14190,Oakleigh,h,1415000,S,Woodards,2017-08-12,12.3,3166.0,Southern Metropolitan,3224.0,2017,8,3,2017-Q3
14191,Oakleigh South,u,601000,SP,Ray,2017-08-12,15.5,3167.0,South-Eastern Metropolitan,3692.0,2017,8,3,2017-Q3
14192,Ormond,u,440000,VB,Gary,2017-08-12,11.4,3204.0,Southern Metropolitan,3578.0,2017,8,3,2017-Q3
14193,Ormond,u,370000,S,Woodards,2017-08-12,11.4,3204.0,Southern Metropolitan,3578.0,2017,8,3,2017-Q3
14194,Parkdale,h,1051000,S,Ray,2017-08-12,21.5,3195.0,South-Eastern Metropolitan,5087.0,2017,8,3,2017-Q3
14195,Parkdale,t,1206000,S,Buxton,2017-08-12,21.5,3195.0,South-Eastern Metropolitan,5087.0,2017,8,3,2017-Q3
14196,Parkdale,t,915000,S,Purplebricks,2017-08-12,21.5,3195.0,South-Eastern Metropolitan,5087.0,2017,8,3,2017-Q3
14197,Pascoe Vale,t,900000,S,Nelson,2017-08-12,8.5,3044.0,Northern Metropolitan,7485.0,2017,8,3,2017-Q3
14198,Pascoe Vale,t,550000,PI,Ray,2017-08-12,8.5,3044.0,Northern Metropolitan,7485.0,2017,8,3,2017-Q3
14199,Pascoe Vale,t,500000,SP,Eview,2017-08-12,8.5,3044.0,Northern Metropolitan,7485.0,2017,8,3,2017-Q3
14200,Pascoe Vale,h,940000,S,Brad,2017-08-12,8.5,3044.0,Northern Metropolitan,7485.0,2017,8,3,2017-Q3
14201,Pascoe Vale,u,412500,S,Barry,2017-08-12,8.5,3044.0,Northern Metropolitan,7485.0,2017,8,3,2017-Q3
14202,Pascoe Vale,u,257500,S,Brad,2017-08-12,8.5,3044.0,Northern Metropolitan,7485.0,2017,8,3,2017-Q3
14203,Pascoe Vale,u,257500,S,Brad,2017-08-12,8.5,3044.0,Northern Metropolitan,7485.0,2017,8,3,2017-Q3
14204,Pascoe Vale,h,1114000,S,Brad,2017-08-12,8.5,3044.0,Northern Metropolitan,7485.0,2017,8,3,2017-Q3
14205,Pascoe Vale,h,635000,S,Nelson,2017-08-12,8.5,3044.0,Northern Metropolitan,7485.0,2017,8,3,2017-Q3
14206,Point Cook,h,520000,SP,LJ,2017-08-12,14.7,3030.0,Western Metropolitan,15542.0,2017,8,3,2017-Q3
14207,Point Cook,h,715000,S,S&L,2017-08-12,14.7,3030.0,Western Metropolitan,15542.0,2017,8,3,2017-Q3
14208,Port Melbourne,h,1900000,VB,Marshall,2017-08-12,3.5,3207.0,Southern Metropolitan,8648.0,2017,8,3,2017-Q3
14209,Port Melbourne,u,1480000,S,Cayzer,2017-08-12,3.5,3207.0,Southern Metropolitan,8648.0,2017,8,3,2017-Q3
14210,Port Melbourne,h,2200000,VB,Marshall,2017-08-12,3.5,3207.0,Southern Metropolitan,8648.0,2017,8,3,2017-Q3
14211,Port Melbourne,u,760000,S,Chisholm,2017-08-12,3.5,3207.0,Southern Metropolitan,8648.0,2017,8,3,2017-Q3
14212,Prahran,h,2635000,S,Jellis,2017-08-12,4.6,3181.0,Southern Metropolitan,7717.0,2017,8,3,2017-Q3
14213,Prahran,h,1250000,S,Biggin,2017-08-12,4.6,3181.0,Southern Metropolitan,7717.0,2017,8,3,2017-Q3
14214,Prahran,u,400000,VB,hockingstuart,2017-08-12,4.6,3181.0,Southern Metropolitan,7717.0,2017,8,3,2017-Q3
14215,Prahran,h,1705000,SA,hockingstuart,2017-08-12,4.6,3181.0,Southern Metropolitan,7717.0,2017,8,3,2017-Q3
14216,Prahran,h,4200000,S,Marshall,2017-08-12,4.6,3181.0,Southern Metropolitan,7717.0,2017,8,3,2017-Q3
14217,Prahran,h,1310000,S,hockingstuart,2017-08-12,4.6,3181.0,Southern Metropolitan,7717.0,2017,8,3,2017-Q3
14218,Prahran,u,626000,S,hockingstuart,2017-08-12,4.6,3181.0,Southern Metropolitan,7717.0,2017,8,3,2017-Q3
14219,Preston,h,1270000,S,Nelson,2017-08-12,8.4,3072.0,Northern Metropolitan,14577.0,2017,8,3,2017-Q3
14220,Preston,h,980000,S,Nelson,2017-08-12,8.4,3072.0,Northern Metropolitan,14577.0,2017,8,3,2017-Q3
14221,Preston,u,460700,SP,Harcourts,2017-08-12,8.4,3072.0,Northern Metropolitan,14577.0,2017,8,3,2017-Q3
14222,Preston,h,1148000,S,Nelson,2017-08-12,8.4,3072.0,Northern Metropolitan,14577.0,2017,8,3,2017-Q3
14223,Princes Hill,h,1540000,S,Collins,2017-08-12,3.5,3054.0,Northern Metropolitan,1008.0,2017,8,3,2017-Q3
14224,Reservoir,h,1210000,S,Barry,2017-08-12,12.0,3073.0,Northern Metropolitan,21650.0,2017,8,3,2017-Q3
14225,Reservoir,h,935000,S,Nelson,2017-08-12,12.0,3073.0,Northern Metropolitan,21650.0,2017,8,3,2017-Q3
14226,Reservoir,h,510000,S,Stockdale,2017-08-12,12.0,3073.0,Northern Metropolitan,21650.0,2017,8,3,2017-Q3
14227,Reservoir,h,861000,S,HAR,2017-08-12,12.0,3073.0,Northern Metropolitan,21650.0,2017,8,3,2017-Q3
14228,Reservoir,h,732000,S,Stockdale,2017-08-12,12.0,3073.0,Northern Metropolitan,21650.0,2017,8,3,2017-Q3
14229,Reservoir,t,360000,VB,RW,2017-08-12,12.0,3073.0,Northern Metropolitan,21650.0,2017,8,3,2017-Q3
14230,Reservoir,h,755000,SP,Ray,2017-08-12,12.0,3073.0,Northern Metropolitan,21650.0,2017,8,3,2017-Q3
14231,Reservoir,h,640000,PI,Barry,2017-08-12,12.0,3073.0,Northern Metropolitan,21650.0,2017,8,3,2017-Q3
14232,Reservoir,u,325000,S,Barry,2017-08-12,12.0,3073.0,Northern Metropolitan,21650.0,2017,8,3,2017-Q3
14233,Reservoir,h,1200000,S,Nelson,2017-08-12,12.0,3073.0,Northern Metropolitan,21650.0,2017,8,3,2017-Q3
14234,Richmond,u,595000,S,Biggin,2017-08-12,2.4,3121.0,Northern Metropolitan,14949.0,2017,8,3,2017-Q3
14235,Richmond,u,590000,SP,Jellis,2017-08-12,2.4,3121.0,Northern Metropolitan,14949.0,2017,8,3,2017-Q3
14236,Ringwood,h,1450000,VB,McGrath,2017-08-12,19.9,3134.0,Eastern Metropolitan,7785.0,2017,8,3,2017-Q3
14237,Ringwood,h,800000,S,RW,2017-08-12,19.9,3134.0,Eastern Metropolitan,7785.0,2017,8,3,2017-Q3
14238,Ringwood,u,655000,S,Carter,2017-08-12,19.9,3134.0,Eastern Metropolitan,7785.0,2017,8,3,2017-Q3
14239,Ringwood North,h,812000,SP,Appleby,2017-08-12,19.9,3134.0,Eastern Metropolitan,3619.0,2017,8,3,2017-Q3
14240,Rosanna,h,1400000,PI,Fletchers,2017-08-12,8.9,3084.0,Eastern Metropolitan,3540.0,2017,8,3,2017-Q3
14241,Rosanna,h,1170000,S,Miles,2017-08-12,8.9,3084.0,Eastern Metropolitan,3540.0,2017,8,3,2017-Q3
14242,Rowville,h,970000,S,Harcourts,2017-08-12,23.5,3178.0,South-Eastern Metropolitan,11667.0,2017,8,3,2017-Q3
14243,Sandringham,h,3350000,VB,Buxton,2017-08-12,15.2,3191.0,Southern Metropolitan,4497.0,2017,8,3,2017-Q3
14244,Sandringham,h,2255000,S,Buxton,2017-08-12,15.2,3191.0,Southern Metropolitan,4497.0,2017,8,3,2017-Q3
14245,Scoresby,h,870000,SP,hockingstuart,2017-08-12,22.2,3179.0,Eastern Metropolitan,2206.0,2017,8,3,2017-Q3
14246,Seddon,h,1870000,S,Jas,2017-08-12,5.1,3011.0,Western Metropolitan,2417.0,2017,8,3,2017-Q3
14247,South Melbourne,t,1750000,VB,Greg,2017-08-12,1.9,3205.0,Southern Metropolitan,5943.0,2017,8,3,2017-Q3
14248,South Melbourne,h,1800000,VB,Greg,2017-08-12,1.9,3205.0,Southern Metropolitan,5943.0,2017,8,3,2017-Q3
14249,South Melbourne,h,3825000,S,Greg,2017-08-12,1.9,3205.0,Southern Metropolitan,5943.0,2017,8,3,2017-Q3
14250,South Morang,h,485000,S,Love,2017-08-12,20.5,3752.0,Northern Metropolitan,7969.0,2017,8,3,2017-Q3
14251,South Yarra,u,1350000,S,Kay,2017-08-12,2.7,3141.0,Southern Metropolitan,14887.0,2017,8,3,2017-Q3
14252,South Yarra,u,621000,S,Jellis,2017-08-12,2.7,3141.0,Southern Metropolitan,14887.0,2017,8,3,2017-Q3
14253,South Yarra,u,940000,S,hockingstuart,2017-08-12,2.7,3141.0,Southern Metropolitan,14887.0,2017,8,3,2017-Q3
14254,South Yarra,u,410000,PI,Jellis,2017-08-12,2.7,3141.0,Southern Metropolitan,14887.0,2017,8,3,2017-Q3
14255,South Yarra,u,980000,SP,Jellis,2017-08-12,2.7,3141.0,Southern Metropolitan,14887.0,2017,8,3,2017-Q3
14256,South Yarra,u,380000,PI,hockingstuart,2017-08-12,2.7,3141.0,Southern Metropolitan,14887.0,2017,8,3,2017-Q3
14257,Southbank,u,625000,S,hockingstuart,2017-08-12,0.7,3006.0,Southern Metropolitan,8400.0,2017,8,3,2017-Q3
14258,Springvale,h,917000,S,Barry,2017-08-12,20.8,3171.0,South-Eastern Metropolitan,7412.0,2017,8,3,2017-Q3
14259,St Albans,h,632500,S,YPA,2017-08-12,14.0,3021.0,Western Metropolitan,14042.0,2017,8,3,2017-Q3
14260,St Albans,h,702000,SP,Sweeney,2017-08-12,14.0,3021.0,Western Metropolitan,14042.0,2017,8,3,2017-Q3
14261,St Kilda,u,701000,SP,McGrath,2017-08-12,5.0,3182.0,Southern Metropolitan,13240.0,2017,8,3,2017-Q3
14262,St Kilda,h,1600000,VB,Gary,2017-08-12,5.0,3182.0,Southern Metropolitan,13240.0,2017,8,3,2017-Q3
14263,Strathmore,h,2000000,SP,Nelson,2017-08-12,8.2,3041.0,Western Metropolitan,3284.0,2017,8,3,2017-Q3
14264,Strathmore,h,1610000,S,Considine,2017-08-12,8.2,3041.0,Western Metropolitan,3284.0,2017,8,3,2017-Q3
14265,Strathmore,h,1742000,S,Barry,2017-08-12,8.2,3041.0,Western Metropolitan,3284.0,2017,8,3,2017-Q3
14266,Strathmore,h,1016000,S,Considine,2017-08-12,8.2,3041.0,Western Metropolitan,3284.0,2017,8,3,2017-Q3
14267,Sunshine,h,700000,SP,S&L,2017-08-12,10.5,3020.0,Western Metropolitan,3755.0,2017,8,3,2017-Q3
14268,Sunshine,u,532500,S,Jas,2017-08-12,10.5,3020.0,Western Metropolitan,3755.0,2017,8,3,2017-Q3
14269,Sunshine,t,615000,S,Jas,2017-08-12,10.5,3020.0,Western Metropolitan,3755.0,2017,8,3,2017-Q3
14270,Sunshine,h,615000,SP,Barry,2017-08-12,10.5,3020.0,Western Metropolitan,3755.0,2017,8,3,2017-Q3
14271,Sunshine West,h,650000,VB,hockingstuart,2017-08-12,10.5,3020.0,Western Metropolitan,6763.0,2017,8,3,2017-Q3
14272,Surrey Hills,h,2400000,VB,Fletchers,2017-08-12,10.2,3127.0,Southern Metropolitan,5457.0,2017,8,3,2017-Q3
14273,Surrey Hills,t,938000,S,Jellis,2017-08-12,10.2,3127.0,Southern Metropolitan,5457.0,2017,8,3,2017-Q3
14274,Surrey Hills,h,2290000,SA,Fletchers,2017-08-12,10.2,3127.0,Southern Metropolitan,5457.0,2017,8,3,2017-Q3
14275,Surrey Hills,h,1775000,PI,Jellis,2017-08-12,10.2,3127.0,Southern Metropolitan,5457.0,2017,8,3,2017-Q3
14276,Sydenham,h,659500,S,Purplebricks,2017-08-12,18.0,3037.0,Western Metropolitan,3640.0,2017,8,3,2017-Q3
14277,Tarneit,h,505000,SP,Purplebricks,2017-08-12,18.4,3029.0,Western Metropolitan,10160.0,2017,8,3,2017-Q3
14278,Tarneit,h,560000,SP,Reliance,2017-08-12,18.4,3029.0,Western Metropolitan,10160.0,2017,8,3,2017-Q3
14279,Taylors Lakes,h,701000,S,Prof.,2017-08-12,15.5,3038.0,Western Metropolitan,5336.0,2017,8,3,2017-Q3
14280,Templestowe,h,2600000,S,Jellis,2017-08-12,15.5,3106.0,Eastern Metropolitan,6202.0,2017,8,3,2017-Q3
14281,Templestowe,h,1205000,S,Barry,2017-08-12,15.5,3106.0,Eastern Metropolitan,6202.0,2017,8,3,2017-Q3
14282,Templestowe,h,1750000,PI,Ray,2017-08-12,15.5,3106.0,Eastern Metropolitan,6202.0,2017,8,3,2017-Q3
14283,Templestowe,h,1350000,VB,Jellis,2017-08-12,15.5,3106.0,Eastern Metropolitan,6202.0,2017,8,3,2017-Q3
14284,Templestowe,h,2300000,PI,Ray,2017-08-12,15.5,3106.0,Eastern Metropolitan,6202.0,2017,8,3,2017-Q3
14285,Templestowe,h,2330000,S,Barry,2017-08-12,15.5,3106.0,Eastern Metropolitan,6202.0,2017,8,3,2017-Q3
14286,Templestowe Lower,h,1035000,SA,Ray,2017-08-12,12.4,3107.0,Eastern Metropolitan,5420.0,2017,8,3,2017-Q3
14287,Templestowe Lower,h,1350000,S,Jellis,2017-08-12,12.4,3107.0,Eastern Metropolitan,5420.0,2017,8,3,2017-Q3
14288,Templestowe Lower,h,1410000,PI,Barry,2017-08-12,12.4,3107.0,Eastern Metropolitan,5420.0,2017,8,3,2017-Q3
14289,Templestowe Lower,t,1120000,PI,Barry,2017-08-12,12.4,3107.0,Eastern Metropolitan,5420.0,2017,8,3,2017-Q3
14290,Templestowe Lower,h,1204000,S,Ray,2017-08-12,12.4,3107.0,Eastern Metropolitan,5420.0,2017,8,3,2017-Q3
14291,The Basin,h,610000,S,iTRAK,2017-08-12,27.0,3154.0,Eastern Metropolitan,1690.0,2017,8,3,2017-Q3
14292,Thomastown,h,760000,PI,hockingstuart,2017-08-12,15.3,3074.0,Northern Metropolitan,7955.0,2017,8,3,2017-Q3
14293,Thomastown,h,670000,S,HAR,2017-08-12,15.3,3074.0,Northern Metropolitan,7955.0,2017,8,3,2017-Q3
14294,Thornbury,t,675000,S,Nelson,2017-08-12,7.0,3071.0,Northern Metropolitan,8870.0,2017,8,3,2017-Q3
14295,Toorak,u,1860000,S,Scott,2017-08-12,4.1,3142.0,Southern Metropolitan,7217.0,2017,8,3,2017-Q3
14296,Toorak,u,1400000,VB,Marshall,2017-08-12,4.1,3142.0,Southern Metropolitan,7217.0,2017,8,3,2017-Q3
14297,Toorak,u,1350000,PI,Castran,2017-08-12,4.1,3142.0,Southern Metropolitan,7217.0,2017,8,3,2017-Q3
14298,Travancore,h,2070000,PI,Nelson,2017-08-12,4.3,3032.0,Western Metropolitan,1052.0,2017,8,3,2017-Q3
14299,Vermont,h,865000,SA,Philip,2017-08-12,17.2,3133.0,Eastern Metropolitan,4181.0,2017,8,3,2017-Q3
14300,Vermont,h,980000,S,hockingstuart,2017-08-12,17.2,3133.0,Eastern Metropolitan,4181.0,2017,8,3,2017-Q3
14301,Vermont South,h,950000,VB,Fletchers,2017-08-12,17.2,3133.0,Eastern Metropolitan,4280.0,2017,8,3,2017-Q3
14302,Viewbank,h,1295000,S,Miles,2017-08-12,8.9,3084.0,Eastern Metropolitan,2698.0,2017,8,3,2017-Q3
14303,Watsonia,h,788800,S,Barry,2017-08-12,14.5,3087.0,Northern Metropolitan,2329.0,2017,8,3,2017-Q3
14304,Watsonia,h,900000,S,Barry,2017-08-12,14.5,3087.0,Northern Metropolitan,2329.0,2017,8,3,2017-Q3
14305,Watsonia,h,700000,S,Morrison,2017-08-12,14.5,3087.0,Northern Metropolitan,2329.0,2017,8,3,2017-Q3
14306,Werribee,h,455000,S,Ray,2017-08-12,14.7,3030.0,Western Metropolitan,16166.0,2017,8,3,2017-Q3
14307,Werribee,h,483000,S,Ray,2017-08-12,14.7,3030.0,Western Metropolitan,16166.0,2017,8,3,2017-Q3
14308,Werribee,h,455000,S,YPA,2017-08-12,14.7,3030.0,Western Metropolitan,16166.0,2017,8,3,2017-Q3
14309,West Footscray,h,1276000,S,Jas,2017-08-12,6.4,3012.0,Western Metropolitan,5058.0,2017,8,3,2017-Q3
14310,Westmeadows,h,700000,S,Barry,2017-08-12,16.5,3049.0,Northern Metropolitan,2474.0,2017,8,3,2017-Q3
14311,Westmeadows,h,729000,S,Nelson,2017-08-12,16.5,3049.0,Northern Metropolitan,2474.0,2017,8,3,2017-Q3
14312,Wheelers Hill,h,1184000,S,Buxton,2017-08-12,16.7,3150.0,South-Eastern Metropolitan,7392.0,2017,8,3,2017-Q3
14313,Wheelers Hill,h,1157000,PI,Barry,2017-08-12,16.7,3150.0,South-Eastern Metropolitan,7392.0,2017,8,3,2017-Q3
14314,Wheelers Hill,h,1100000,S,Barry,2017-08-12,16.7,3150.0,South-Eastern Metropolitan,7392.0,2017,8,3,2017-Q3
14315,Williamstown,h,2200000,S,Sweeney,2017-08-12,6.8,3016.0,Western Metropolitan,6380.0,2017,8,3,2017-Q3
14316,Windsor,h,865000,SP,Biggin,2017-08-12,4.6,3181.0,Southern Metropolitan,4380.0,2017,8,3,2017-Q3
14317,Wonga Park,h,900000,VB,Morrison,2017-08-12,25.2,3115.0,Eastern Victoria,1328.0,2017,8,3,2017-Q3
14318,Wyndham Vale,h,742000,SP,hockingstuart,2017-08-12,27.2,3024.0,Western Metropolitan,5262.0,2017,8,3,2017-Q3
14319,Wyndham Vale,h,590500,S,Ray,2017-08-12,27.2,3024.0,Western Metropolitan,5262.0,2017,8,3,2017-Q3
14320,Wyndham Vale,h,500000,SP,YPA,2017-08-12,27.2,3024.0,Western Metropolitan,5262.0,2017,8,3,2017-Q3
14321,Yarraville,h,1142000,PI,Nelson,2017-08-12,6.3,3013.0,Western Metropolitan,6543.0,2017,8,3,2017-Q3
14322,Yarraville,h,1100000,PI,Sweeney,2017-08-12,6.3,3013.0,Western Metropolitan,6543.0,2017,8,3,2017-Q3
14323,Yarraville,h,780000,S,Sweeney,2017-08-12,6.3,3013.0,Western Metropolitan,6543.0,2017,8,3,2017-Q3
14324,Yarraville,h,920000,PI,Village,2017-08-12,6.3,3013.0,Western Metropolitan,6543.0,2017,8,3,2017-Q3
14325,Yarraville,u,500000,VB,Greg,2017-08-12,6.3,3013.0,Western Metropolitan,6543.0,2017,8,3,2017-Q3
14326,Abbotsford,u,650000,SP,Collings,2017-07-15,3.0,3067.0,Northern Metropolitan,4019.0,2017,7,3,2017-Q3
14327,Albanvale,h,655000,S,Sweeney,2017-07-15,14.0,3021.0,Western Metropolitan,1899.0,2017,7,3,2017-Q3
14328,Alphington,h,1110000,PI,Jellis,2017-07-15,5.7,3078.0,Northern Metropolitan,2211.0,2017,7,3,2017-Q3
14329,Altona,h,890000,S,Barlow,2017-07-15,11.0,3018.0,Western Metropolitan,5301.0,2017,7,3,2017-Q3
14330,Altona,h,935000,SP,Barlow,2017-07-15,11.0,3018.0,Western Metropolitan,5301.0,2017,7,3,2017-Q3
14331,Altona,t,815000,S,hockingstuart,2017-07-15,11.0,3018.0,Western Metropolitan,5301.0,2017,7,3,2017-Q3
14332,Altona Meadows,u,440500,S,Greg,2017-07-15,15.5,3028.0,Western Metropolitan,7630.0,2017,7,3,2017-Q3
14333,Altona North,t,750000,VB,hockingstuart,2017-07-15,9.4,3025.0,Western Metropolitan,5132.0,2017,7,3,2017-Q3
14334,Altona North,t,685000,S,Purplebricks,2017-07-15,9.4,3025.0,Western Metropolitan,5132.0,2017,7,3,2017-Q3
14335,Altona North,u,451500,SP,Barlow,2017-07-15,9.4,3025.0,Western Metropolitan,5132.0,2017,7,3,2017-Q3
14336,Ascot Vale,u,825000,PI,McDonald,2017-07-15,4.3,3032.0,Western Metropolitan,6567.0,2017,7,3,2017-Q3
14337,Ascot Vale,u,425500,S,Brad,2017-07-15,4.3,3032.0,Western Metropolitan,6567.0,2017,7,3,2017-Q3
14338,Ascot Vale,h,920000,VB,Nelson,2017-07-15,4.3,3032.0,Western Metropolitan,6567.0,2017,7,3,2017-Q3
14339,Ascot Vale,t,762000,S,Nelson,2017-07-15,4.3,3032.0,Western Metropolitan,6567.0,2017,7,3,2017-Q3
14340,Ascot Vale,h,1306000,S,Jellis,2017-07-15,4.3,3032.0,Western Metropolitan,6567.0,2017,7,3,2017-Q3
14341,Ascot Vale,u,566000,S,Nelson,2017-07-15,4.3,3032.0,Western Metropolitan,6567.0,2017,7,3,2017-Q3
14342,Ashwood,h,1420000,S,Fletchers,2017-07-15,10.2,3147.0,Southern Metropolitan,2894.0,2017,7,3,2017-Q3
14343,Ashwood,t,1008000,S,Buxton,2017-07-15,10.2,3147.0,Southern Metropolitan,2894.0,2017,7,3,2017-Q3
14344,Aspendale,t,805000,S,Buxton,2017-07-15,21.5,3195.0,South-Eastern Metropolitan,2824.0,2017,7,3,2017-Q3
14345,Avondale Heights,h,934000,S,Moonee,2017-07-15,9.5,3034.0,Western Metropolitan,4502.0,2017,7,3,2017-Q3
14346,Balaclava,u,585000,PI,Marshall,2017-07-15,6.4,3183.0,Southern Metropolitan,2952.0,2017,7,3,2017-Q3
14347,Balwyn,h,2330000,S,Jellis,2017-07-15,7.9,3103.0,Southern Metropolitan,5682.0,2017,7,3,2017-Q3
14348,Balwyn North,t,1721000,S,Fletchers,2017-07-15,9.7,3104.0,Southern Metropolitan,7809.0,2017,7,3,2017-Q3
14349,Bayswater North,h,650000,SA,Stockdale,2017-07-15,23.2,3153.0,Eastern Metropolitan,3598.0,2017,7,3,2017-Q3
14350,Bayswater North,h,762000,S,Ray,2017-07-15,23.2,3153.0,Eastern Metropolitan,3598.0,2017,7,3,2017-Q3
14351,Beaumaris,u,672000,S,Ray,2017-07-15,17.3,3193.0,Southern Metropolitan,5366.0,2017,7,3,2017-Q3
14352,Bentleigh,t,1340000,S,Ray,2017-07-15,11.4,3204.0,Southern Metropolitan,6795.0,2017,7,3,2017-Q3
14353,Bentleigh East,h,883000,S,Greg,2017-07-15,13.8,3165.0,Southern Metropolitan,10969.0,2017,7,3,2017-Q3
14354,Bentleigh East,h,1384000,S,Gary,2017-07-15,13.8,3165.0,Southern Metropolitan,10969.0,2017,7,3,2017-Q3
14355,Blackburn,h,1350000,SP,Noel,2017-07-15,13.4,3130.0,Eastern Metropolitan,5713.0,2017,7,3,2017-Q3
14356,Blackburn,h,1070000,S,Jellis,2017-07-15,13.4,3130.0,Eastern Metropolitan,5713.0,2017,7,3,2017-Q3
14357,Blackburn,h,1500000,S,Noel,2017-07-15,13.4,3130.0,Eastern Metropolitan,5713.0,2017,7,3,2017-Q3
14358,Blackburn,h,1200000,PI,McGrath,2017-07-15,13.4,3130.0,Eastern Metropolitan,5713.0,2017,7,3,2017-Q3
14359,Blackburn North,h,1200000,VB,Noel,2017-07-15,13.4,3130.0,Eastern Metropolitan,2867.0,2017,7,3,2017-Q3
14360,Blackburn North,h,1100000,S,Noel,2017-07-15,13.4,3130.0,Eastern Metropolitan,2867.0,2017,7,3,2017-Q3
14361,Blackburn North,u,706000,S,Hoskins,2017-07-15,13.4,3130.0,Eastern Metropolitan,2867.0,2017,7,3,2017-Q3
14362,Boronia,h,785000,S,iTRAK,2017-07-15,25.0,3155.0,Eastern Metropolitan,9704.0,2017,7,3,2017-Q3
14363,Boronia,h,950000,S,iTRAK,2017-07-15,25.0,3155.0,Eastern Metropolitan,9704.0,2017,7,3,2017-Q3
14364,Brighton,h,2800000,VB,hockingstuart,2017-07-15,10.5,3186.0,Southern Metropolitan,10579.0,2017,7,3,2017-Q3
14365,Brighton,u,290000,PI,Greg,2017-07-15,10.5,3186.0,Southern Metropolitan,10579.0,2017,7,3,2017-Q3
14366,Brighton East,h,1625000,PI,Hodges,2017-07-15,10.3,3187.0,Southern Metropolitan,6938.0,2017,7,3,2017-Q3
14367,Broadmeadows,h,570500,S,YPA,2017-07-15,14.0,3047.0,Northern Metropolitan,4294.0,2017,7,3,2017-Q3
14368,Broadmeadows,h,631000,S,YPA,2017-07-15,14.0,3047.0,Northern Metropolitan,4294.0,2017,7,3,2017-Q3
14369,Brooklyn,u,372100,SP,hockingstuart,2017-07-15,6.4,3012.0,Western Metropolitan,962.0,2017,7,3,2017-Q3
14370,Brunswick,h,1350000,VB,Nelson,2017-07-15,5.2,3056.0,Northern Metropolitan,11918.0,2017,7,3,2017-Q3
14371,Brunswick,h,1300000,S,Jellis,2017-07-15,5.2,3056.0,Northern Metropolitan,11918.0,2017,7,3,2017-Q3
14372,Brunswick,u,315000,PI,Walshe,2017-07-15,5.2,3056.0,Northern Metropolitan,11918.0,2017,7,3,2017-Q3
14373,Brunswick East,t,702500,PI,Jellis,2017-07-15,4.0,3057.0,Northern Metropolitan,5533.0,2017,7,3,2017-Q3
14374,Brunswick West,u,275000,VB,Jellis,2017-07-15,5.2,3055.0,Northern Metropolitan,7082.0,2017,7,3,2017-Q3
14375,Brunswick West,h,835000,VB,Nelson,2017-07-15,5.2,3055.0,Northern Metropolitan,7082.0,2017,7,3,2017-Q3
14376,Bundoora,h,900000,PI,Ray,2017-07-15,12.1,3083.0,Northern Metropolitan,10175.0,2017,7,3,2017-Q3
14377,Bundoora,h,710000,S,Darren,2017-07-15,12.1,3083.0,Northern Metropolitan,10175.0,2017,7,3,2017-Q3
14378,Burwood East,h,1320000,S,McGrath,2017-07-15,14.7,3151.0,Eastern Metropolitan,4048.0,2017,7,3,2017-Q3
14379,Carnegie,u,480000,VB,Better,2017-07-15,10.1,3163.0,Southern Metropolitan,7822.0,2017,7,3,2017-Q3
14380,Carnegie,h,1840000,S,Ray,2017-07-15,10.1,3163.0,Southern Metropolitan,7822.0,2017,7,3,2017-Q3
14381,Carnegie,u,430000,VB,Ray,2017-07-15,10.1,3163.0,Southern Metropolitan,7822.0,2017,7,3,2017-Q3
14382,Caroline Springs,h,525000,S,YPA,2017-07-15,14.8,3023.0,Western Metropolitan,7719.0,2017,7,3,2017-Q3
14383,Carrum,t,495000,S,O'Brien,2017-07-15,31.2,3197.0,South-Eastern Metropolitan,1989.0,2017,7,3,2017-Q3
14384,Carrum Downs,h,403500,S,Harcourts,2017-07-15,34.9,3201.0,South-Eastern Metropolitan,8060.0,2017,7,3,2017-Q3
14385,Caulfield East,h,1550000,S,Ray,2017-07-15,8.4,3145.0,Southern Metropolitan,608.0,2017,7,3,2017-Q3
14386,Caulfield North,u,361000,S,hockingstuart,2017-07-15,7.8,3161.0,Southern Metropolitan,6923.0,2017,7,3,2017-Q3
14387,Chadstone,u,960000,S,Jellis,2017-07-15,11.7,3148.0,Southern Metropolitan,3582.0,2017,7,3,2017-Q3
14388,Chelsea,h,1130000,S,Ray,2017-07-15,27.0,3196.0,South-Eastern Metropolitan,3906.0,2017,7,3,2017-Q3
14389,Clayton,u,696000,S,Harcourts,2017-07-15,16.7,3168.0,South-Eastern Metropolitan,5837.0,2017,7,3,2017-Q3
14390,Clayton,h,1115000,S,Buxton,2017-07-15,16.7,3168.0,South-Eastern Metropolitan,5837.0,2017,7,3,2017-Q3
14391,Clayton,h,1950000,S,Buxton,2017-07-15,16.7,3168.0,South-Eastern Metropolitan,5837.0,2017,7,3,2017-Q3
14392,Clayton South,h,962000,S,C21,2017-07-15,17.5,3169.0,South-Eastern Metropolitan,4734.0,2017,7,3,2017-Q3
